quote_id,current_premium,target_premium with e-delivery,policy_term_tenure,source_premium,uncapped percent change,target_premium,Premium for use with LRs,Prior Term Rate Increase Ratio,Rounded Prior Term Rate Increase,,,,
b0cb6a8f-84c2-4eba-ad93-76447a93ad66,1992,"2,239",2,1993,12.40%,2239,1993,1.045669291,#NAME?,,,,
b0cc9236-0e3f-4ed3-ae81-e28a98034997,1396,"1,502",3,1435,7.59%,1502,1435,1.108816521,#NAME?,,,,
b0d19fc7-b940-477a-9e5e-eae65fbfd015,1823,"2,530",6,2066,38.78%,2530,2066,1.186848958,#NAME?,,,,
b0d42663-77f3-420e-b979-714272271e73,1266,"1,692",1,1313,33.68%,1557,1427.173913,,#NAME?,,,,
b0d771d0-4b10-44a2-bb37-89f580e60727,784,"1,157",1,813,47.52%,1064,883.6956522,,#NAME?,,,,
b0d9b0b5-fb0b-49ad-92fd-6733206ea741,707,"1,114",1,707,57.59%,1025,768.4782609,,#NAME?,,,,
b0dceb6a-d3e1-4f71-a8f1-5f247c9f0ab4,579,796,1,579,37.42%,732,629.3478261,,#NAME?,,,,
b0e7b2bd-33ec-4ae8-b523-cc4242b99d06,1228,"1,237",3,1264,0.73%,1237,1264,1.224261772,#NAME?,,,,
b0ef6905-643c-4f17-b14a-ce41932758f9,1025,"1,793",1,1027,74.97%,1650,1116.304348,,#NAME?,,,,
b0f23f74-5279-4589-9ffa-7f2fb4623773,712,"1,341",1,736,88.39%,1234,800,,#NAME?,,,,
b0fab626-e36f-4ee7-bbec-c4a4d51efff7,736,"1,032",6,730,40.22%,1032,730,1.004092769,#NAME?,,,,
b0ff449b-4d58-4741-ad01-e3314e1eb9f5,846,"1,093",3,876,29.20%,1093,876,1.034229829,#NAME?,,,,
b12f9edb-39d9-402b-9625-ca42cfa58a95,716,688,2,1071,-3.91%,688,1071,1.350943396,#NAME?,,,,
b1383527-bfab-4b30-aec9-3db92b8b5031,1126,"2,251",2,1491,99.91%,2251,1491,1.308802309,#NAME?,,,,
b13fa835-7328-4d08-99ca-3921692dcd36,980,"1,322",4,969,34.90%,1322,969,1.147540984,#NAME?,,,,
b14da688-5896-472d-8a82-f7493150ae63,948,"1,434",4,981,51.27%,1434,981,1.174418605,#NAME?,,,,
b154d3c4-6628-45b9-8cdd-49bd7cf7a257,796,"1,744",5,1133,119.10%,1744,1133,1.208271787,#NAME?,,,,
b15cf0b6-4168-4faa-9909-81ec0e9bef23,754,"1,201",1,754,59.30%,1105,819.5652174,,#NAME?,,,,
b1667ba1-65f4-49eb-a199-64a25bfb01ca,1810,"1,908",1,1835,5.39%,1755,1994.565217,,#NAME?,,,,
b1751abb-e3d2-4c52-99b4-dfb48024e8cd,1946,"2,072",2,1946,6.47%,2072,1946,1.123556582,#NAME?,,,,
b176a4a1-a4f0-4342-822a-e624fd55241e,1197,"1,632",1,1197,36.30%,1501,1301.086957,,#NAME?,,,,
b17f80f0-5a75-4b62-a5d4-4cfdf4ec3ea5,1415,"2,284",4,1804,61.41%,2284,1804,1.217728055,#NAME?,,,,
b18430ae-549d-4d61-bd82-49dd104605d2,1139,"3,475",1,1141,205.09%,3197,1240.217391,,#NAME?,,,,
b188220b-7939-4ee3-8d42-8a3ab304c436,951,"1,111",4,828,16.82%,1111,828,0.782716049,#NAME?,,,,
b18f84b7-3ec3-439c-a426-38735312631e,1634,"1,908",1,1634,16.74%,1755,1776.086957,,#NAME?,,,,
b19e873a-56ad-4809-94ce-36b92098fb04,544,916,1,544,68.44%,843,591.3043478,,#NAME?,,,,
b1a2abd5-ee1c-4ca9-9e06-e1c4f5c95b20,1711,"1,973",1,1711,15.30%,1815,1859.782609,,#NAME?,,,,
b1ad6810-906f-4d1d-aada-69fd5ccaf6f0,1272,"1,529",1,1323,20.23%,1407,1438.043478,,#NAME?,,,,
b1b05292-048f-4edc-961d-e706df95bda3,1983,"2,708",2,2062,36.56%,2708,2062,1.085980285,#NAME?,,,,
b1b5ca94-af2a-4f1d-804c-23a6fbf78241,968,"1,872",3,1490,93.39%,1872,1490,1.213483146,#NAME?,,,,
b1be7458-5d6e-4101-af4f-3cc8b63be22e,597,907,1,597,51.85%,834,648.9130435,,#NAME?,,,,
b1c6abee-f545-477b-855c-58877023e750,737,852,3,764,15.60%,852,764,0.859976663,#NAME?,,,,
b1cdef39-0659-418c-9cfc-995c45e716d0,1430,"1,741",1,1480,21.77%,1602,1608.695652,,#NAME?,,,,
b1d5cb7c-332e-49c5-9458-1fc232c7cb37,1018,"1,383",1,1018,35.82%,1272,1106.521739,,#NAME?,,,,
b1dea7b6-ce01-4637-8a8d-c47115994af6,830,"1,167",1,830,40.65%,1074,902.173913,,#NAME?,,,,
b1e2264d-ff2e-4172-a51a-1416a7f90bc4,1615,"2,817",6,1874,74.43%,2817,1874,1.238496933,#NAME?,,,,
b1e80040-08df-4be2-8b03-f9edbbc42e2f,643,805,5,667,25.19%,805,667,1.066334992,#NAME?,,,,
b1f2ff09-7944-468b-9644-fdf4d3a60a16,723,"1,040",5,840,43.85%,1040,840,1.16146789,#NAME?,,,,
b2024eac-8d3a-44fd-8400-c4e9c7e0e43a,1647,"2,030",1,1548,23.28%,1868,1682.608696,,#NAME?,,,,
b20ef285-a900-44e9-ad8f-ccf2eee8c3c3,2928,"4,483",3,3032,53.11%,4483,3032,1.013850416,#NAME?,,,,
b2139f2e-fbaa-45f2-8cf7-4ca2ddc6f872,1016,"1,396",5,1030,37.40%,1396,1030,1.046343975,#NAME?,,,,
b21a4ae9-177f-44e5-a1b4-ddd743413ddb,429,784,6,431,82.75%,784,431,1.04379562,#NAME?,,,,
b22b74a2-e5b3-4170-a11d-f584610fe732,1820,"2,339",4,1929,28.52%,2339,1929,1.113323124,#NAME?,,,,
b22d5fd5-f1f1-4c6a-b252-e5308a5ded1c,1466,"2,513",4,1520,71.42%,2513,1520,0.831537153,#NAME?,,,,
b22d9b8b-0780-40a5-8eac-eea21c91be5b,1078,"1,265",3,1118,17.35%,1265,1118,1.009363296,#NAME?,,,,
b2328b42-c41c-4dda-a69d-b926f52d08f5,1508,"2,301",1,1565,52.59%,2117,1701.086957,,#NAME?,,,,
b248bb93-b626-4271-8c21-2215f02d7162,1720,"1,866",1,1720,8.51%,1717,1869.565217,,#NAME?,,,,
b24a8da4-3ed8-45f6-918f-59bb1cdbdd7b,2388,"3,599",4,2823,50.71%,3599,2823,1.270212766,#NAME?,,,,
b263b4d1-25c6-474d-ad8e-3b5767afc50d,1599,"2,680",3,2043,67.60%,2680,2043,1.069565217,#NAME?,,,,
b26c72f4-72cd-4e2d-8048-22bd01282eef,991,"1,316",1,991,32.83%,1211,1077.173913,,#NAME?,,,,
b27097f3-8db0-4185-b881-85d0bb359db5,3102,"2,639",2,3102,-14.93%,2639,3102,2.477635783,#NAME?,,,,
b278c0c4-e192-4c87-a4c5-066f859d5742,996,"1,157",4,1048,16.16%,1157,1048,0.861591696,#NAME?,,,,
b27b1a43-9adc-43bf-ab3d-e98ad9b29f16,706,"1,005",6,866,42.35%,1005,866,1.045925926,#NAME?,,,,
b27e10b8-27d7-428d-a249-0d0a625d4155,1151,"1,565",4,1194,35.97%,1565,1194,1.033213645,#NAME?,,,,
b297972e-0825-4dfb-bdcc-716e476f667e,1323,"1,610",3,1370,21.69%,1610,1370,1.143474503,#NAME?,,,,
b2aa5070-bb3e-41fc-a256-60f713d62b13,1572,"2,176",4,1626,38.42%,2176,1626,1.073770492,#NAME?,,,,
b2b35c60-e3ee-4ab3-8ef8-02d4cda198cb,1296,"1,976",1,1343,52.48%,1818,1459.782609,,#NAME?,,,,
b2c07a36-e365-4a92-b5c5-d0d9461740bc,1344,"2,024",4,1390,50.60%,2024,1390,2.005970149,#NAME?,,,,
b2cafcb6-2c60-4738-8c3c-5337f8ce7097,2908,"3,437",1,2853,18.19%,3162,3101.086957,,#NAME?,,,,
b2cd4744-fa92-4fb5-9d88-4ce80274bd34,1011,"1,372",1,1011,35.68%,1262,1098.913043,,#NAME?,,,,
b2d1a4ef-8a29-4cb2-a812-c3463f50edbf,1678,"2,032",4,1735,21.10%,2032,1735,0.986124876,#NAME?,,,,
b2d2352b-7555-433a-b62a-740167582d39,919,"1,184",1,951,28.80%,1089,1033.695652,,#NAME?,,,,
b2f9dd11-69af-47a4-aaf5-c8e116a63b06,1261,"1,746",5,1341,38.46%,1746,1341,1.04099142,#NAME?,,,,
b2fc876f-333a-4a61-8532-45fc682d8bcf,1409,"1,532",1,1409,8.70%,1409,1531.521739,,#NAME?,,,,
b2fd1a6a-2b15-491e-b070-92a0b8c5efd7,893,"1,279",1,893,43.26%,1177,970.6521739,,#NAME?,,,,
b30c49b9-a659-441d-8973-ab0ea545f120,811,"1,039",2,837,28.11%,1039,837,1.115543329,#NAME?,,,,
b3234f49-4983-4d75-99d6-6fa160a09080,690,"1,586",4,1136,129.86%,1586,1136,1.221238938,#NAME?,,,,
b324f3a5-aba1-4647-99fc-35869919f3a6,3319,"4,094",2,3695,23.35%,4094,3695,1.326658323,#NAME?,,,,
b32e7102-6f7c-4414-ac00-a34dd450c3d5,1623,"2,099",4,1674,29.33%,2099,1674,0.940869565,#NAME?,,,,
b32f1a55-a182-4511-ba46-702fad6c468f,1507,"1,993",1,1507,32.28%,1834,1638.043478,,#NAME?,,,,
b341d76c-529e-407c-b838-03e93b4454dd,1221,"2,299",1,1269,88.28%,2115,1379.347826,,#NAME?,,,,
b3429579-34df-4e6b-a952-2c77d3b20b97,421,663,5,520,57.48%,663,520,1.192893401,#NAME?,,,,
b3431f62-8182-4f00-87e8-0f623205e7ce,678,852,2,678,25.66%,852,678,1.102439024,#NAME?,,,,
b3454601-414e-4f55-ac8f-6e630cdceca3,849,"1,363",3,929,60.54%,1363,929,1.209401709,#NAME?,,,,
b3639ca3-8032-4c5d-bde9-5df1c4ce9e02,1409,"1,376",5,1460,-2.34%,1376,1460,1.200516351,#NAME?,,,,
b373cda2-b847-4137-b8c1-ea7904e317d0,516,636,4,534,23.26%,636,534,1.180778032,#NAME?,,,,
b37c5163-1fe2-40e0-886e-e44297ea2b37,2031,"3,827",1,2016,88.44%,3521,2191.304348,,#NAME?,,,,
b37cbf9d-24c9-404e-a38a-d7cc997cf087,612,"1,116",4,631,82.35%,1116,631,0.947368421,#NAME?,,,,
b389ace3-2a77-4969-b4d9-fc7fc8b12f4e,1128,"1,424",2,1166,26.24%,1424,1166,1.030136986,#NAME?,,,,
b38eb1e0-58de-4e84-964f-7a4c3f763413,1145,"1,491",2,1184,30.22%,1491,1184,0.897335423,#NAME?,,,,
b395b52a-c792-4458-b6b6-5ec2c3223070,1079,"1,473",1,1079,36.50%,1355,1172.826087,,#NAME?,,,,
b3ae5b55-142e-4a38-866c-b6ee6a1a0f81,1270,"1,742",5,1222,37.17%,1742,1222,1.034552846,#NAME?,,,,
b3bce5c1-a2cd-4ac6-8918-c715e2677745,3449,"3,858",2,3502,11.86%,3858,3502,0.871731009,#NAME?,,,,
b3c73961-83eb-4d31-bcd3-4f9171e917fa,1492,"2,553",1,1544,71.13%,2349,1678.26087,,#NAME?,,,,
b3d3dc17-0d25-4ee0-853b-ffbab1ce7450,1220,"1,991",2,1263,63.20%,1991,1263,1.070859167,#NAME?,,,,
b3ec8284-3231-4be5-8310-51abe4ae4564,957,"1,525",1,985,59.35%,1403,1070.652174,,#NAME?,,,,
b3ee42a9-e59c-4270-86d6-526e27a6355c,774,"1,286",3,823,66.15%,1286,823,1.218897638,#NAME?,,,,
b3ef10dc-828c-43f5-8dbd-d47c8bff2148,1646,"1,933",1,1646,17.41%,1778,1789.130435,,#NAME?,,,,
b3efbdfc-9218-4523-a1cb-54ae7f0ebabc,1006,"1,497",1,1032,48.78%,1377,1121.73913,,#NAME?,,,,
b3f1c83d-61c2-4369-81a7-2f84d509da8c,1860,"2,196",1,1929,18.05%,2020,2096.73913,,#NAME?,,,,
b3f997f2-e5d5-4256-96b9-310394c212ba,1675,"2,443",1,1675,45.88%,2248,1820.652174,,#NAME?,,,,
b402094b-7c5f-4c34-b5df-e1c343e85a7e,464,893,6,557,92.46%,893,557,1.174683544,#NAME?,,,,
b40efe36-81c4-4d4b-bcd4-744dcfe78c56,813,"1,081",5,781,32.96%,1081,781,1.020075282,#NAME?,,,,
b419d8fa-bb26-4bc2-a063-9d87f87baaa0,1260,"1,530",6,1260,21.43%,1530,1260,1.293634497,#NAME?,,,,
b4260430-f2c0-4957-af61-d14b68db5e86,1854,"2,009",3,1599,8.36%,2009,1599,0.761709121,#NAME?,,,,
b42baa48-a1a7-4ba9-9079-15464984c4b4,495,688,2,512,38.99%,688,512,0.908256881,#NAME?,,,,
b42c51ce-082f-490e-bba5-e150859c47f5,2616,"3,105",6,3027,18.69%,3105,3027,1.004304161,#NAME?,,,,
b43cc8be-0260-42e0-832b-72b2b8ad4651,677,928,2,677,37.08%,928,677,1.119008264,#NAME?,,,,
b4401a09-4c87-43e5-a162-0177886f07d6,2348,"3,384",2,2745,44.12%,3384,2745,1.305895439,#NAME?,,,,
b4411978-6c7c-408a-8fba-9f3c188f05c6,1000,"1,292",6,1034,29.20%,1292,1034,0.987166831,#NAME?,,,,
b4439854-86b4-4407-88dd-4991e8854d71,1350,"1,893",1,1384,40.26%,1742,1504.347826,,#NAME?,,,,
b447a8f8-4231-49bf-b9f0-7819d1257999,1057,"1,749",3,1289,65.47%,1749,1289,1.195467422,#NAME?,,,,
b44cff72-c56d-4696-bafd-91eb4d995d52,1492,"2,136",1,1492,43.15%,1965,1621.73913,,#NAME?,,,,
b45f600d-bf43-45ba-9c88-1b9ef0365253,1512,"2,483",1,1559,64.19%,2284,1694.565217,,#NAME?,,,,
b4707905-f398-4be8-8a3e-c7b986b65ca3,791,958,6,881,21.11%,958,881,1.218798151,#NAME?,,,,
b477db2e-27c7-4412-ac19-3cc62f2195e8,1083,"1,581",3,1120,45.98%,1581,1120,1.017857143,#NAME?,,,,
b48623d1-b683-441c-9eb5-1873aed186ec,511,"1,070",5,747,109.39%,1070,747,1.205188679,#NAME?,,,,
b48e3aa7-32da-442e-9520-29cfd627845d,1734,"2,042",1,1791,17.78%,1879,1946.73913,,#NAME?,,,,
b498ffcd-5d6f-4eab-a01b-1484f180b324,812,976,1,812,20.21%,898,882.6086957,,#NAME?,,,,
b4a0f70e-dd17-4a96-a21d-246a2a279add,682,847,1,682,24.16%,779,741.3043478,,#NAME?,,,,
b4a7f606-dcf7-4f92-98e7-3c01a593f58c,1382,"1,815",1,1433,31.35%,1670,1557.608696,,#NAME?,,,,
b4bcddbf-82b5-46ba-9112-d0e2f62fd267,865,"1,079",4,845,24.74%,1079,845,0.920212766,#NAME?,,,,
b4c0329a-ad4d-4364-8192-3604cc9d65a8,1067,"1,713",1,1067,60.55%,1576,1159.782609,,#NAME?,,,,
b4cb5cf3-9aa8-4750-a1b2-0da28a7af6fc,1361,"1,731",4,1417,27.19%,1731,1417,1.026536313,#NAME?,,,,
b4dce803-ae96-4c13-baa0-f612362bf8d9,1677,"2,024",1,1677,20.69%,1862,1822.826087,,#NAME?,,,,
b4e182c0-70f2-43fe-ab97-58cfebbab4ca,1275,"1,804",1,1278,41.52%,1660,1389.130435,,#NAME?,,,,
b4e7574d-57cc-47e4-84b8-9314cf2da9fd,1241,"1,464",2,1294,17.97%,1464,1294,1.115326252,#NAME?,,,,
b4f5e7c1-84cc-4945-8f9a-65e476e7c813,823,"1,105",2,823,34.26%,1105,823,1.044416244,#NAME?,,,,
b4f9cf7c-c1b1-4e8e-b7e0-35561d5fa097,930,"1,274",3,968,36.99%,1274,968,1.17721519,#NAME?,,,,
b50ccfe1-f009-4d6a-bd50-072963dbe8bd,1082,"1,384",1,1116,27.88%,1273,1213.043478,,#NAME?,,,,
b50d9073-1fab-4f5c-a211-0d9df92432b2,1419,"1,883",1,1468,32.67%,1732,1595.652174,,#NAME?,,,,
b51cf985-e998-481d-9378-8ebd18d07067,1128,"1,722",1,1130,52.64%,1584,1228.26087,,#NAME?,,,,
b5339a1f-cb0a-4da2-8159-a7e064cc7c2e,1092,"1,329",1,1012,21.74%,1223,1100,,#NAME?,,,,
b536217d-82e3-4371-a937-1c9a95e6f47d,492,740,4,479,50.41%,740,479,0.906077348,#NAME?,,,,
b542e59a-473b-4141-b5c5-97e21192a527,1306,"1,526",2,1356,16.85%,1526,1356,1.320525784,#NAME?,,,,
b5535978-f2be-4469-84a7-ecdacaf42879,1299,"1,727",4,1343,32.95%,1727,1343,0.948175182,#NAME?,,,,
b553bfd7-6acf-436d-a764-0b8bcfdd61e0,598,792,5,619,32.44%,792,619,1.220408163,#NAME?,,,,
b5555f9e-2b68-4073-a756-b7e20461d727,1696,"2,124",1,1763,25.23%,1954,1916.304348,,#NAME?,,,,
b556597f-4df2-453b-acbf-4616c926526c,2436,"3,999",1,2560,64.16%,3679,2782.608696,,#NAME?,,,,
b556fce5-851f-4374-9793-60a8a6549d6d,1605,"2,129",1,1605,32.67%,1959,1744.565217,,#NAME?,,,,
b55fe477-30a8-450a-a54d-6f1c495a2b87,687,"1,260",2,1197,83.41%,1260,1197,1.22459893,#NAME?,,,,
b560a0a1-aaf6-4bad-9fd3-eae8b4208b20,1525,"2,370",1,1576,55.38%,2180,1713.043478,,#NAME?,,,,
b5616655-3d05-4e99-9763-e6ffd1344f39,801,"1,037",4,829,29.46%,1037,829,0.978021978,#NAME?,,,,
b56d389c-1823-4b38-9c6d-6bcc52ce2ae0,1786,"2,430",1,1786,36.08%,2236,1941.304348,,#NAME?,,,,
b58d2239-8f4a-4ef1-a8d7-f2c663af9f6d,618,925,1,618,49.68%,851,671.7391304,,#NAME?,,,,
b58ee8ed-d725-4401-8f6e-488cb652e6db,739,"1,132",1,763,53.12%,1041,829.3478261,,#NAME?,,,,
b5a0e5ca-67bf-4882-9bf2-57ab384fa2f1,643,925,2,662,43.86%,925,662,0.890581717,#NAME?,,,,
b5a3a865-2e17-4248-8c15-0ba5b3e39ab9,1156,"1,990",4,1149,72.15%,1990,1149,1.202572347,#NAME?,,,,
b5a53b90-71f8-449b-8731-49453eec6fb4,830,"1,307",1,830,57.41%,1202,902.173913,,#NAME?,,,,
b5a7e114-5839-4960-8c02-eecca2ecc5a6,1371,"1,632",2,1371,19.04%,1632,1371,1.119183673,#NAME?,,,,
b5b7b330-ab8a-4104-96ed-722aa2e3d3d3,890,"1,880",3,1137,111.24%,1880,1137,1.225895317,#NAME?,,,,
b5b8903f-f476-406a-b72c-52a49d0346e4,1054,"1,511",1,1054,43.35%,1390,1145.652174,,#NAME?,,,,
b5bd6c2a-2c43-426e-a8f9-19f5dc1aaf9c,5426,"6,325",3,6140,16.57%,6325,6140,1.222622803,#NAME?,,,,
b5c02e19-de17-4aa0-a653-1768d52a89de,1799,"1,698",2,1860,-5.61%,1698,1860,1.20657277,#NAME?,,,,
b5e3dffa-c2f6-4436-9c83-a216f3bb2b1b,646,"1,580",5,959,144.58%,1580,959,1.184673367,#NAME?,,,,
b5eeb16a-55f7-4a70-b148-b8635b088155,557,"1,049",1,574,88.31%,965,623.9130435,,#NAME?,,,,
b6075e62-e4ff-446a-b12c-943d568e0c58,1560,"1,827",6,1428,17.12%,1827,1428,1.171171171,#NAME?,,,,
b609c994-cf31-4871-8be9-2ab4a0c8bb19,1656,"1,833",3,1717,10.69%,1833,1717,0.918469218,#NAME?,,,,
b60be006-ae70-44cf-a4da-208ddf8483f8,2635,"3,877",3,2654,47.13%,3877,2654,1.327980535,#NAME?,,,,
b61a0d87-0595-44ae-9bf8-c5ab452ea3f4,566,"1,174",4,587,107.42%,1174,587,0.719186785,#NAME?,,,,
b61eb43f-a919-4ad2-b128-fe01e59bd18d,918,"1,436",2,1042,56.43%,1436,1042,1.658805031,#NAME?,,,,
b627536a-1fc6-422b-90c1-e2c9c4a122d6,1189,"1,511",1,1229,27.07%,1390,1335.869565,,#NAME?,,,,
b6349ff9-46d5-4d5c-8654-f16c81148127,635,896,1,635,41.05%,824,690.2173913,,#NAME?,,,,
b637e2c5-4c9c-40f7-9d58-eb906d4ef991,945,"1,422",5,1156,50.48%,1422,1156,1.209987196,#NAME?,,,,
b63f5cd7-132d-4ed4-8b15-83a54a8126a8,491,938,2,675,91.04%,938,675,1.326018809,#NAME?,,,,
b649d959-6874-4b47-9adf-4b832a76c9d6,1530,"1,510",2,1530,-1.31%,1510,1530,0.95267746,#NAME?,,,,
b64d44a5-57cd-49ea-a3ee-6b0c25714d4f,532,986,6,696,85.34%,986,696,1.179600887,#NAME?,,,,
b6537214-44da-4ff6-b5b1-0aec9de9ce0d,669,955,6,765,42.75%,955,765,1.193434936,#NAME?,,,,
b65b653b-65c9-425b-9881-2639d4c0762f,1022,"1,745",3,1391,70.74%,1745,1391,1.371812081,#NAME?,,,,
b66a939b-3c3f-4833-bbda-70e163bb50aa,597,966,4,615,61.81%,966,615,1.005050505,#NAME?,,,,
b66e0ff5-984e-401d-80f6-49ae18d2abcd,764,"1,007",5,795,31.81%,1007,795,1.371633752,#NAME?,,,,
b6931482-bbe4-457c-a945-0c8f641a0fda,1286,"1,409",4,1285,9.56%,1409,1285,0.795900939,#NAME?,,,,
b694ae42-ab7b-4fb6-991b-623617e49908,1171,"1,970",2,1214,68.23%,1970,1214,0.91627543,#NAME?,,,,
b697d715-b889-4890-bda1-be56940906b8,1375,"1,547",1,1375,12.49%,1423,1494.565217,,#NAME?,,,,
b6a8e52f-af9e-4f3f-9f80-8646c288067c,633,"1,075",5,752,69.83%,1075,752,1.20113852,#NAME?,,,,
b6adc502-fdfc-4f7d-ad98-b2609a81369f,1852,"1,985",1,1919,7.17%,1826,2085.869565,,#NAME?,,,,
b6ae28ad-3362-4f07-bd86-18640a6557a5,744,"1,103",4,770,48.25%,1103,770,1.188498403,#NAME?,,,,
b6b72d41-e046-4a71-953e-4a24a08c7038,1599,"1,690",2,1697,5.69%,1690,1697,1.547368421,#NAME?,,,,
b6beded2-1c39-4c62-82e1-c153cf37185a,3720,"4,163",1,3835,11.91%,3830,4168.478261,,#NAME?,,,,
b6c301a7-c2ad-4b0a-92ba-8a971059020e,1145,"1,544",4,1183,34.85%,1544,1183,0.860255447,#NAME?,,,,
b6d049a9-f8d8-43ce-8c03-1a0776b34f6f,3053,"3,857",3,3820,26.33%,3857,3820,1.551321138,#NAME?,,,,
b6d8033c-f56f-4c52-ba0b-1e6bedcef44e,2051,"2,676",5,2026,30.47%,2676,2026,1.163776493,#NAME?,,,,
b6e56a58-5835-4bbe-a62d-1719a409fe91,1425,"1,909",3,1475,33.96%,1909,1475,1.152912621,#NAME?,,,,
b6fffb5b-3706-46b6-a9fc-489d43108a2c,955,"1,293",1,955,35.44%,1190,1038.043478,,#NAME?,,,,
b709bc3c-678c-45da-8d00-d80e6d539b05,1712,"2,224",4,1936,29.91%,2224,1936,1.192200557,#NAME?,,,,
b70be40d-910d-4f9e-b9d4-bf12a2a6c2bc,851,"1,152",1,880,35.39%,1060,956.5217391,,#NAME?,,,,
b70e44bd-bd74-4663-b8a9-48b5e0d19861,986,"1,241",4,959,25.86%,1241,959,1.011282051,#NAME?,,,,
b7155e17-d171-40c1-a8f7-36c335cb3130,1491,"2,758",2,1836,84.98%,2758,1836,1.318302387,#NAME?,,,,
b71aae24-513c-49da-a378-c91208322aec,1591,"2,501",1,1591,57.20%,2301,1729.347826,,#NAME?,,,,
b724efa5-a341-45b8-a150-a7f89bc8a5f9,699,"1,150",6,813,64.52%,1150,813,0.965469613,#NAME?,,,,
b72665b6-1c62-40fb-ae51-165db909bb58,962,"1,768",2,1000,83.78%,1768,1000,1.090702948,#NAME?,,,,
b759636f-29b4-455c-a5c5-1569ce3157d9,1080,"1,780",1,1105,64.86%,1638,1201.086957,,#NAME?,,,,
b75f90b9-76c3-4a92-9c15-ad14aeb2d66d,2222,"2,336",1,2295,5.12%,2149,2494.565217,,#NAME?,,,,
b76710ea-878b-49b9-b5b1-c2ab633b132d,1222,"1,582",3,1261,29.46%,1582,1261,0.856341976,#NAME?,,,,
b7784be5-cb65-4659-bd94-f0cd143776b1,1326,"1,887",1,1326,42.30%,1736,1441.304348,,#NAME?,,,,
b77f9669-f361-4121-8aa1-49e245534c86,2698,"2,911",2,2703,7.89%,2911,2703,1.123018043,#NAME?,,,,
b7859d89-9e67-424c-a3b5-e97b3eb3677c,329,525,4,341,59.57%,525,341,0.979166667,#NAME?,,,,
b7899567-483d-4d81-a071-9b42cb775ba5,2664,"2,103",1,2749,-21.05%,1935,2988.043478,,#NAME?,,,,
b7962b6d-01e8-499f-802d-4cea9c234406,674,852,3,657,26.41%,852,657,1.186619718,#NAME?,,,,
b798b0a3-5fae-49d0-9342-9b1db3d8b062,3484,"3,826",1,3489,9.82%,3520,3792.391304,,#NAME?,,,,
b7bce574-451e-4998-a455-09a372eb7117,1209,"2,188",2,1210,80.98%,2188,1210,1.120481928,#NAME?,,,,
b7c0546e-2a8d-4e54-95e0-2709d650fb2a,2648,"3,014",1,2648,13.83%,2773,2878.26087,,#NAME?,,,,
b7c1b805-0924-4e6c-a01b-1dcda5308d5b,1301,"1,715",1,1343,31.84%,1578,1459.782609,,#NAME?,,,,
b7c3d790-7197-4929-a189-972d816244e8,3234,"3,822",4,3347,18.18%,3822,3347,0.752773376,#NAME?,,,,
b7c3ee65-1124-4a3c-9cec-cb342deb07cf,810,"1,450",5,920,79.01%,1450,920,1.227272727,#NAME?,,,,
b7d575f4-8319-487f-9542-b8b51aba2b52,886,"1,540",2,895,73.81%,1540,895,1.126498003,#NAME?,,,,
b7dc903c-6c56-4a87-b19c-33813d9d9ad1,708,"1,337",5,966,88.84%,1337,966,1.202037351,#NAME?,,,,
b7e3a697-4af5-4074-8acc-2eb49b815da6,1321,"1,654",5,1321,25.21%,1654,1321,1.067906225,#NAME?,,,,
b7e86914-04bf-441c-ae34-f1161a84ac6e,884,"1,165",1,914,31.81%,1072,993.4782609,,#NAME?,,,,
b7ebc9fa-0780-4ded-9d1a-c11aa201f528,896,"1,331",2,1112,48.55%,1331,1112,1.203094778,#NAME?,,,,
b7f39ffc-ee73-4206-8f6a-093127efa82d,2289,"3,367",2,2381,47.09%,3367,2381,1.221451441,#NAME?,,,,
b7f50372-4614-4e4b-a0ba-4eeba6ae3b36,1036,"1,964",4,1703,89.58%,1964,1703,1.373791622,#NAME?,,,,
b7fd67d1-7a88-4003-8b3c-0a3f244d9a5d,719,"1,778",2,1279,147.29%,1778,1279,1.440881764,#NAME?,,,,
b80c945b-6368-4eb1-ac3f-f9da4684ec52,1856,"2,988",3,2450,60.99%,2988,2450,1.190538765,#NAME?,,,,
b823187d-5f3e-4790-bceb-72fb74df4a80,2737,"3,227",2,2737,17.90%,3227,2737,0.97125621,#NAME?,,,,
b823e481-1a29-4db1-b861-5c0a7fd32d92,904,"1,379",3,936,52.54%,1379,936,1.018018018,#NAME?,,,,
b82f535f-462c-4534-a0e2-03084a7462dd,1207,"1,653",1,1247,36.97%,1521,1355.434783,,#NAME?,,,,
b8303c30-cd92-4905-aba8-5f053e510c5c,2302,"2,299",5,2220,-0.13%,2299,2220,1.257923497,#NAME?,,,,
b83bd9fc-66ae-40f7-bec8-57a56e6d6fdb,1651,"2,915",3,2149,76.56%,2915,2149,1.059012187,#NAME?,,,,
b840b2ec-a0a2-46dd-8ca4-6f5cd772c5ef,541,"1,042",3,676,92.61%,1042,676,1.235159817,#NAME?,,,,
b84c9462-ec36-49d2-abe8-efe5e61c9160,652,902,6,677,38.34%,902,677,1.108843537,#NAME?,,,,
b84e3199-aedb-4191-a498-9bc902937732,1183,"1,407",2,1183,18.93%,1407,1183,1.130975143,#NAME?,,,,
b84f0c7d-9864-4609-8e0b-e545e6235a47,2010,"2,595",4,2132,29.10%,2595,2132,1.197854589,#NAME?,,,,
